pack,level,seed,policy,outcome,turns,game_tick,cash,resources,economy_value,units_killed,units_lost,explored_pct,error
proc-strict-toolban-fidelity,medium,3,stall,loss,40,3603,0,0,0,0,0,3.32,
proc-strict-toolban-fidelity,medium,4,stall,loss,40,3603,0,0,0,0,0,3.32,
proc-strict-toolban-fidelity,hard,1,stall,loss,40,3603,0,0,0,0,0,4.77,
proc-strict-toolban-fidelity,hard,2,stall,loss,40,3603,0,0,0,0,0,4.62,
proc-strict-toolban-fidelity,hard,3,stall,loss,40,3603,0,0,0,0,0,4.77,
proc-strict-toolban-fidelity,hard,4,stall,loss,40,3603,0,0,0,0,0,4.62,
proc-tool-use-multi-distractor,easy,1,stall,loss,23,2073,2000,0,2000,0,0,4.8,
proc-tool-use-multi-distractor,easy,2,stall,loss,23,2073,2000,0,2000,0,0,4.8,
proc-tool-use-multi-distractor,easy,3,stall,loss,23,2073,2000,0,2000,0,0,4.8,
proc-tool-use-multi-distractor,easy,4,stall,loss,23,2073,2000,0,2000,0,0,4.8,
proc-tool-use-multi-distractor,medium,1,stall,loss,17,1533,3000,0,3000,0,0,4.8,
proc-tool-use-multi-distractor,medium,2,stall,loss,17,1533,3000,0,3000,0,0,4.8,
proc-tool-use-multi-distractor,medium,3,stall,loss,17,1533,3000,0,3000,0,0,4.8,
proc-tool-use-multi-distractor,medium,4,stall,loss,17,1533,3000,0,3000,0,0,4.8,
proc-tool-use-multi-distractor,hard,1,stall,loss,17,1533,3000,0,3000,0,0,5.87,
proc-tool-use-multi-distractor,hard,2,stall,loss,17,1533,3000,0,3000,0,0,5.11,
proc-tool-use-multi-distractor,hard,3,stall,loss,17,1533,3000,0,3000,0,0,5.87,
proc-tool-use-multi-distractor,hard,4,stall,loss,17,1533,3000,0,3000,0,0,5.11,
proc-tool-use-with-distractor,easy,1,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,easy,2,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,easy,3,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,easy,4,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,medium,1,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,medium,2,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,medium,3,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,medium,4,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,hard,1,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,hard,2,stall,loss,50,4503,1200,0,1200,0,0,3.08,
proc-tool-use-with-distractor,hard,3,stall,loss,50,4503,1200,0,1200,0,0,3.23,
proc-tool-use-with-distractor,hard,4,stall,loss,50,4503,1200,0,1200,0,0,3.08,
reasoning-frontier-commit,easy,1,stall,loss,11,993,0,0,0,2,0,31.03,
reasoning-frontier-commit,easy,2,stall,loss,11,993,0,0,0,2,0,31.03,
reasoning-frontier-commit,easy,3,stall,loss,11,993,0,0,0,2,0,31.03,
reasoning-frontier-commit,easy,4,stall,loss,11,993,0,0,0,2,0,31.03,
reasoning-frontier-commit,medium,1,stall,loss,10,903,0,0,0,4,0,31.87,
reasoning-frontier-commit,medium,2,stall,loss,10,903,0,0,0,4,0,31.87,
reasoning-frontier-commit,medium,3,stall,loss,10,903,0,0,0,4,0,31.87,
reasoning-frontier-commit,medium,4,stall,loss,10,903,0,0,0,4,0,31.87,
reasoning-frontier-commit,hard,1,stall,loss,12,1083,0,0,0,5,0,37.98,
reasoning-frontier-commit,hard,2,stall,loss,12,1083,0,0,0,5,0,37.72,
reasoning-frontier-commit,hard,3,stall,loss,12,1083,0,0,0,5,0,37.98,
reasoning-frontier-commit,hard,4,stall,loss,12,1083,0,0,0,5,0,37.72,
reasoning-risk-route,easy,1,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,easy,2,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,easy,3,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,easy,4,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,medium,1,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,medium,2,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,medium,3,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,medium,4,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,hard,1,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,hard,2,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,hard,3,stall,loss,5,453,0,0,0,0,1,15.87,
reasoning-risk-route,hard,4,stall,loss,5,453,0,0,0,0,1,15.87,
risk-blockade-bypass,easy,1,stall,loss,7,483,0,0,0,3,5,27.16,
risk-blockade-bypass,easy,2,stall,loss,7,483,0,0,0,3,5,27.16,
risk-blockade-bypass,easy,3,stall,loss,7,483,0,0,0,3,5,27.16,
risk-blockade-bypass,easy,4,stall,loss,7,483,0,0,0,3,5,27.16,
risk-blockade-bypass,medium,1,stall,loss,6,393,0,0,0,2,3,27.16,
risk-blockade-bypass,medium,2,stall,loss,6,393,0,0,0,2,3,27.16,
risk-blockade-bypass,medium,3,stall,loss,6,393,0,0,0,2,3,27.16,
risk-blockade-bypass,medium,4,stall,loss,6,393,0,0,0,2,3,27.16,
risk-blockade-bypass,hard,1,stall,loss,6,423,0,0,0,7,2,30.33,
risk-blockade-bypass,hard,2,stall,loss,6,423,0,0,0,7,2,30.33,
risk-blockade-bypass,hard,3,stall,loss,6,423,0,0,0,7,2,30.33,
risk-blockade-bypass,hard,4,stall,loss,6,423,0,0,0,7,2,30.33,
rob-cash-depletion-recovery,easy,1,stall,win,11,993,2900,0,2900,1,0,6.68,
rob-cash-depletion-recovery,easy,2,stall,win,11,993,2900,0,2900,1,0,6.68,
rob-cash-depletion-recovery,easy,3,stall,win,11,993,2900,0,2900,1,0,6.68,
rob-cash-depletion-recovery,easy,4,stall,win,11,993,2900,0,2900,1,0,6.68,
rob-cash-depletion-recovery,medium,1,stall,loss,70,6303,1400,0,1400,2,1,6.68,
rob-cash-depletion-recovery,medium,2,stall,loss,70,6303,1400,0,1400,2,1,6.68,
rob-cash-depletion-recovery,medium,3,stall,loss,70,6303,1400,0,1400,2,1,6.68,
rob-cash-depletion-recovery,medium,4,stall,loss,70,6303,1400,0,1400,2,1,6.68,
rob-cash-depletion-recovery,hard,1,stall,loss,70,6303,1400,0,1400,4,2,7.34,
rob-cash-depletion-recovery,hard,2,stall,loss,70,6303,1400,0,1400,4,2,7.34,
rob-cash-depletion-recovery,hard,3,stall,loss,70,6303,1400,0,1400,4,2,7.34,
rob-cash-depletion-recovery,hard,4,stall,loss,70,6303,1400,0,1400,4,2,7.34,
rob-deadline-shortened-midway,easy,1,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,easy,2,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,easy,3,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,easy,4,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,medium,1,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,medium,2,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,medium,3,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,medium,4,stall,loss,23,2001,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,hard,1,stall,loss,23,2052,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,hard,2,stall,loss,23,2052,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,hard,3,stall,loss,23,2052,1000,0,1000,0,0,4.79,
rob-deadline-shortened-midway,hard,4,stall,loss,23,2052,1000,0,1000,0,0,4.79,
rob-multiple-simultaneous-pressures,easy,1,stall,loss,30,2703,6000,0,6000,5,6,13.64,
rob-multiple-simultaneous-pressures,easy,2,stall,loss,30,2703,6000,0,6000,5,6,13.64,
rob-multiple-simultaneous-pressures,easy,3,stall,loss,30,2703,6000,0,6000,5,6,13.64,
rob-multiple-simultaneous-pressures,easy,4,stall,loss,30,2703,6000,0,6000,5,6,13.64,
rob-multiple-simultaneous-pressures,medium,1,stall,loss,18,1623,5000,0,5000,5,6,13.06,
rob-multiple-simultaneous-pressures,medium,2,stall,loss,18,1623,5000,0,5000,5,6,13.06,
rob-multiple-simultaneous-pressures,medium,3,stall,loss,18,1623,5000,0,5000,5,6,13.06,
rob-multiple-simultaneous-pressures,medium,4,stall,loss,18,1623,5000,0,5000,5,6,13.06,
rob-multiple-simultaneous-pressures,hard,1,stall,loss,23,2073,5500,0,5500,4,6,12.32,
rob-multiple-simultaneous-pressures,hard,2,stall,loss,21,1893,5000,0,5000,4,6,12.63,
rob-multiple-simultaneous-pressures,hard,3,stall,loss,23,2073,5500,0,5500,4,6,12.32,
rob-multiple-simultaneous-pressures,hard,4,stall,loss,21,1893,5000,0,5000,4,6,12.63,
rob-objective-change-midway,easy,1,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,easy,2,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,easy,3,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,easy,4,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,medium,1,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,medium,2,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,medium,3,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,medium,4,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,hard,1,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,hard,2,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,hard,3,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-change-midway,hard,4,stall,loss,60,5403,500,0,500,0,0,3.19,
rob-objective-shift-with-or-clause,easy,1,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,easy,2,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,easy,3,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,easy,4,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,medium,1,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,medium,2,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,medium,3,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,medium,4,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,hard,1,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,hard,2,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,hard,3,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-objective-shift-with-or-clause,hard,4,stall,loss,60,5403,500,0,500,0,0,3.47,
rob-partial-base-loss-continue,easy,1,stall,loss,60,5403,23000,0,23000,2,0,11.85,
rob-partial-base-loss-continue,easy,2,stall,loss,60,5403,23000,0,23000,2,0,11.85,
rob-partial-base-loss-continue,easy,3,stall,loss,60,5403,23000,0,23000,2,0,11.85,
rob-partial-base-loss-continue,easy,4,stall,loss,60,5403,23000,0,23000,2,0,11.85,
rob-partial-base-loss-continue,medium,1,stall,loss,60,5403,20500,0,20500,3,0,12.12,
rob-partial-base-loss-continue,medium,2,stall,loss,60,5403,20500,0,20500,3,0,12.12,
rob-partial-base-loss-continue,medium,3,stall,loss,60,5403,20500,0,20500,3,0,12.12,
rob-partial-base-loss-continue,medium,4,stall,loss,60,5403,20500,0,20500,3,0,12.12,
rob-partial-base-loss-continue,hard,1,stall,loss,60,5403,12500,0,12500,3,1,12.07,
rob-partial-base-loss-continue,hard,2,stall,loss,60,5403,20500,0,20500,3,0,12.48,
rob-partial-base-loss-continue,hard,3,stall,loss,60,5403,12500,0,12500,3,1,12.07,
rob-partial-base-loss-continue,hard,4,stall,loss,60,5403,20500,0,20500,3,0,12.48,
rob-unexpected-enemy-spawn,easy,1,stall,loss,58,4308,0,0,0,0,5,5.53,
rob-unexpected-enemy-spawn,easy,2,stall,loss,58,4308,0,0,0,0,5,5.53,
rob-unexpected-enemy-spawn,easy,3,stall,loss,58,4308,0,0,0,0,5,5.53,
rob-unexpected-enemy-spawn,easy,4,stall,loss,58,4308,0,0,0,0,5,5.53,
rob-unexpected-enemy-spawn,medium,1,stall,loss,56,4128,0,0,0,0,5,5.6,
rob-unexpected-enemy-spawn,medium,2,stall,loss,56,4128,0,0,0,0,5,5.6,
rob-unexpected-enemy-spawn,medium,3,stall,loss,56,4128,0,0,0,0,5,5.6,
rob-unexpected-enemy-spawn,medium,4,stall,loss,56,4128,0,0,0,0,5,5.6,
rob-unexpected-enemy-spawn,hard,1,stall,loss,67,4743,0,0,0,1,7,6.27,
rob-unexpected-enemy-spawn,hard,2,stall,loss,57,4278,0,0,0,0,7,6.38,
rob-unexpected-enemy-spawn,hard,3,stall,loss,67,4743,0,0,0,1,7,6.27,
rob-unexpected-enemy-spawn,hard,4,stall,loss,57,4278,0,0,0,0,7,6.38,
rob-unit-loss-recovery,easy,1,stall,loss,60,5403,1500,0,1500,2,2,6.83,
rob-unit-loss-recovery,easy,2,stall,loss,60,5403,1500,0,1500,2,2,6.83,
rob-unit-loss-recovery,easy,3,stall,loss,60,5403,1500,0,1500,2,2,6.83,
rob-unit-loss-recovery,easy,4,stall,loss,60,5403,1500,0,1500,2,2,6.83,
rob-unit-loss-recovery,medium,1,stall,loss,6,543,1500,0,1500,1,4,7.26,
rob-unit-loss-recovery,medium,2,stall,loss,6,543,1500,0,1500,1,4,7.26,
rob-unit-loss-recovery,medium,3,stall,loss,6,543,1500,0,1500,1,4,7.26,
rob-unit-loss-recovery,medium,4,stall,loss,6,543,1500,0,1500,1,4,7.26,
rob-unit-loss-recovery,hard,1,stall,loss,60,5403,3450,0,3450,1,4,8.36,
rob-unit-loss-recovery,hard,2,stall,loss,60,5403,3450,0,3450,1,4,7.8,
rob-unit-loss-recovery,hard,3,stall,loss,60,5403,3450,0,3450,1,4,8.36,
rob-unit-loss-recovery,hard,4,stall,loss,60,5403,3450,0,3450,1,4,7.8,
rush-hour,easy,1,stall,loss,40,3603,0,0,0,0,0,3.27,
rush-hour,easy,2,stall,loss,40,3603,0,0,0,0,0,3.17,
rush-hour,easy,3,stall,loss,40,3603,0,0,0,0,0,3.6,
rush-hour,easy,4,stall,loss,40,3603,0,0,0,0,0,2.79,
rush-hour,medium,1,stall,loss,40,3603,0,0,0,0,0,3.27,
rush-hour,medium,2,stall,loss,40,3603,0,0,0,0,0,3.17,
rush-hour,medium,3,stall,loss,40,3603,0,0,0,0,0,3.6,
rush-hour,medium,4,stall,loss,40,3603,0,0,0,0,0,2.79,
rush-hour,hard,1,stall,loss,40,3603,0,0,0,0,0,3.27,
rush-hour,hard,2,stall,loss,40,3603,0,0,0,0,0,3.17,
rush-hour,hard,3,stall,loss,40,3603,0,0,0,0,0,3.6,
rush-hour,hard,4,stall,loss,40,3603,0,0,0,0,0,2.79,
scout-and-report,easy,1,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,easy,2,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,easy,3,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,easy,4,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,medium,1,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,medium,2,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,medium,3,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,medium,4,stall,loss,50,4503,0,0,0,0,0,6.14,
scout-and-report,hard,1,stall,loss,50,4503,0,0,0,0,0,5.85,
scout-and-report,hard,2,stall,loss,50,4503,0,0,0,0,0,5.85,
scout-and-report,hard,3,stall,loss,50,4503,0,0,0,0,0,5.85,
scout-and-report,hard,4,stall,loss,50,4503,0,0,0,0,0,5.85,
scout-and-survive,easy,1,stall,loss,50,4503,0,0,0,2,0,38.28,
scout-and-survive,easy,2,stall,loss,50,4503,0,0,0,2,0,38.28,
scout-and-survive,easy,3,stall,loss,50,4503,0,0,0,2,0,38.28,
scout-and-survive,easy,4,stall,loss,50,4503,0,0,0,2,0,38.28,
scout-and-survive,medium,1,stall,loss,50,4503,0,0,0,4,0,38.78,
scout-and-survive,medium,2,stall,loss,50,4503,0,0,0,4,0,38.78,
scout-and-survive,medium,3,stall,loss,50,4503,0,0,0,4,0,38.78,
scout-and-survive,medium,4,stall,loss,50,4503,0,0,0,4,0,38.78,
scout-and-survive,hard,1,stall,loss,50,4503,0,0,0,6,0,38.24,
scout-and-survive,hard,2,stall,loss,50,4503,0,0,0,6,0,38.62,
scout-and-survive,hard,3,stall,loss,50,4503,0,0,0,6,0,38.24,
scout-and-survive,hard,4,stall,loss,50,4503,0,0,0,6,0,38.62,
scout-count-defenders,easy,1,stall,loss,29,2613,5100,0,5100,0,0,10.6,
scout-count-defenders,easy,2,stall,loss,29,2613,5100,0,5100,0,0,10.6,
scout-count-defenders,easy,3,stall,loss,29,2613,5100,0,5100,0,0,10.6,
scout-count-defenders,easy,4,stall,loss,29,2613,5100,0,5100,0,0,10.6,
scout-count-defenders,medium,1,stall,loss,34,3063,5100,0,5100,0,0,10.6,
scout-count-defenders,medium,2,stall,loss,34,3063,5100,0,5100,0,0,10.6,
scout-count-defenders,medium,3,stall,loss,34,3063,5100,0,5100,0,0,10.6,
scout-count-defenders,medium,4,stall,loss,34,3063,5100,0,5100,0,0,10.6,
scout-count-defenders,hard,1,stall,loss,43,3873,5100,0,5100,0,0,10.6,
scout-count-defenders,hard,2,stall,loss,43,3873,5100,0,5100,0,0,10.6,
scout-count-defenders,hard,3,stall,loss,43,3873,5100,0,5100,0,0,10.6,
scout-count-defenders,hard,4,stall,loss,43,3873,5100,0,5100,0,0,10.6,
scout-cycle-keep-info-fresh,easy,1,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,easy,2,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,easy,3,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,easy,4,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,medium,1,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,medium,2,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,medium,3,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,medium,4,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,hard,1,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,hard,2,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,hard,3,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-cycle-keep-info-fresh,hard,4,stall,loss,45,4053,1000,0,1000,0,0,9.86,
scout-deny-enemy-vision,easy,1,stall,loss,13,1173,0,0,0,0,0,2.88,
scout-deny-enemy-vision,easy,2,stall,loss,13,1173,0,0,0,0,0,2.88,
scout-deny-enemy-vision,easy,3,stall,loss,13,1173,0,0,0,0,0,2.88,
scout-deny-enemy-vision,easy,4,stall,loss,13,1173,0,0,0,0,0,2.88,
scout-deny-enemy-vision,medium,1,stall,loss,15,1353,0,0,0,0,0,5.77,
scout-deny-enemy-vision,medium,2,stall,loss,15,1353,0,0,0,0,0,5.77,
scout-deny-enemy-vision,medium,3,stall,loss,15,1353,0,0,0,0,0,5.77,
scout-deny-enemy-vision,medium,4,stall,loss,15,1353,0,0,0,0,0,5.77,
scout-deny-enemy-vision,hard,1,stall,loss,13,1173,0,0,0,0,0,4.23,
scout-deny-enemy-vision,hard,2,stall,loss,13,1173,0,0,0,0,0,4.23,
scout-deny-enemy-vision,hard,3,stall,loss,13,1173,0,0,0,0,0,4.23,
scout-deny-enemy-vision,hard,4,stall,loss,13,1173,0,0,0,0,0,4.23,
scout-detect-base-direction,easy,1,stall,loss,29,2538,0,0,0,0,0,17.29,
scout-detect-base-direction,easy,2,stall,loss,29,2538,0,0,0,0,0,17.29,
scout-detect-base-direction,easy,3,stall,loss,29,2538,0,0,0,0,0,17.29,
scout-detect-base-direction,easy,4,stall,loss,29,2538,0,0,0,0,0,17.29,
scout-detect-base-direction,medium,1,stall,loss,28,2523,0,0,0,0,0,8.81,
scout-detect-base-direction,medium,2,stall,loss,28,2523,0,0,0,0,0,8.81,
scout-detect-base-direction,medium,3,stall,loss,28,2523,0,0,0,0,0,8.81,
scout-detect-base-direction,medium,4,stall,loss,28,2523,0,0,0,0,0,8.81,
scout-detect-base-direction,hard,1,stall,loss,30,2703,0,0,0,0,0,7.35,
scout-detect-base-direction,hard,2,stall,loss,30,2703,0,0,0,0,0,7.75,
scout-detect-base-direction,hard,3,stall,loss,30,2703,0,0,0,0,0,7.35,
scout-detect-base-direction,hard,4,stall,loss,30,2703,0,0,0,0,0,7.75,
scout-detect-enemy-tech,easy,1,stall,loss,25,2253,0,0,0,0,0,5.12,
scout-detect-enemy-tech,easy,2,stall,loss,25,2253,0,0,0,0,0,5.12,
scout-detect-enemy-tech,easy,3,stall,loss,25,2253,0,0,0,0,0,5.12,
scout-detect-enemy-tech,easy,4,stall,loss,25,2253,0,0,0,0,0,5.12,
scout-detect-enemy-tech,medium,1,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,medium,2,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,medium,3,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,medium,4,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,hard,1,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,hard,2,stall,loss,40,3603,0,0,0,0,0,4.2,
scout-detect-enemy-tech,hard,3,stall,loss,40,3603,0,0,0,0,0,5.12,
scout-detect-enemy-tech,hard,4,stall,loss,40,3603,0,0,0,0,0,4.2,
scout-detect-incoming-army,easy,1,stall,loss,36,2538,0,0,0,0,1,4.88,
scout-detect-incoming-army,easy,2,stall,loss,36,2538,0,0,0,0,1,4.88,
scout-detect-incoming-army,easy,3,stall,loss,36,2538,0,0,0,0,1,4.88,
scout-detect-incoming-army,easy,4,stall,loss,36,2538,0,0,0,0,1,4.88,
scout-detect-incoming-army,medium,1,stall,loss,31,2448,0,0,0,0,3,5.09,
scout-detect-incoming-army,medium,2,stall,loss,31,2448,0,0,0,0,3,5.09,
scout-detect-incoming-army,medium,3,stall,loss,31,2448,0,0,0,0,3,5.09,
scout-detect-incoming-army,medium,4,stall,loss,31,2448,0,0,0,0,3,5.09,
scout-detect-incoming-army,hard,1,stall,loss,31,2268,0,0,0,0,3,5.13,
scout-detect-incoming-army,hard,2,stall,loss,29,2268,0,0,0,0,3,5.13,
scout-detect-incoming-army,hard,3,stall,loss,31,2268,0,0,0,0,3,5.13,
scout-detect-incoming-army,hard,4,stall,loss,29,2268,0,0,0,0,3,5.13,
scout-discover-hidden-base,easy,1,stall,loss,8,723,0,0,0,0,0,7.78,
scout-discover-hidden-base,easy,2,stall,loss,8,723,0,0,0,0,0,7.78,
scout-discover-hidden-base,easy,3,stall,loss,8,723,0,0,0,0,0,7.78,
scout-discover-hidden-base,easy,4,stall,loss,8,723,0,0,0,0,0,7.78,
scout-discover-hidden-base,medium,1,stall,loss,7,633,0,0,0,0,0,7.78,
scout-discover-hidden-base,medium,2,stall,loss,7,633,0,0,0,0,0,7.78,
scout-discover-hidden-base,medium,3,stall,loss,7,633,0,0,0,0,0,7.78,
scout-discover-hidden-base,medium,4,stall,loss,7,633,0,0,0,0,0,7.78,
scout-discover-hidden-base,hard,1,stall,loss,6,543,0,0,0,0,0,7.78,
scout-discover-hidden-base,hard,2,stall,loss,6,543,0,0,0,0,0,7.78,
scout-discover-hidden-base,hard,3,stall,loss,6,543,0,0,0,0,0,7.78,
scout-discover-hidden-base,hard,4,stall,loss,6,543,0,0,0,0,0,7.78,
scout-far-frontier,easy,1,stall,loss,17,1533,0,0,0,0,0,15.2,
scout-far-frontier,easy,2,stall,loss,17,1533,0,0,0,0,0,15.2,
scout-far-frontier,easy,3,stall,loss,17,1533,0,0,0,0,0,15.2,
scout-far-frontier,easy,4,stall,loss,17,1533,0,0,0,0,0,15.2,
scout-far-frontier,medium,1,stall,loss,13,1173,0,0,0,0,0,15.2,
scout-far-frontier,medium,2,stall,loss,13,1173,0,0,0,0,0,15.2,
scout-far-frontier,medium,3,stall,loss,13,1173,0,0,0,0,0,15.2,
scout-far-frontier,medium,4,stall,loss,13,1173,0,0,0,0,0,15.2,
scout-far-frontier,hard,1,stall,loss,12,1083,0,0,0,0,0,15.43,
scout-far-frontier,hard,2,stall,loss,12,1083,0,0,0,0,0,12.76,
scout-far-frontier,hard,3,stall,loss,12,1083,0,0,0,0,0,15.43,
scout-far-frontier,hard,4,stall,loss,12,1083,0,0,0,0,0,12.76,
scout-jeep-vs-infantry-cost-effective,easy,1,stall,loss,20,1803,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,easy,2,stall,loss,20,1803,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,easy,3,stall,loss,20,1803,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,easy,4,stall,loss,20,1803,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,medium,1,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,medium,2,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,medium,3,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,medium,4,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,hard,1,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,hard,2,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,hard,3,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-jeep-vs-infantry-cost-effective,hard,4,stall,loss,14,1263,900,0,900,0,0,4.45,
scout-map-reveal-percent-target,easy,1,stall,loss,6,543,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,easy,2,stall,loss,6,543,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,easy,3,stall,loss,6,543,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,easy,4,stall,loss,6,543,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,medium,1,stall,loss,10,903,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,medium,2,stall,loss,10,903,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,medium,3,stall,loss,10,903,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,medium,4,stall,loss,10,903,0,0,0,0,0,17.37,
scout-map-reveal-percent-target,hard,1,stall,loss,15,1353,0,0,0,0,0,17.05,
scout-map-reveal-percent-target,hard,2,stall,loss,15,1353,0,0,0,0,0,23.13,
